Order_ID,Customer_ID,Order_Date,City,Restaurant_Type,Order_Value,Discount_Percentage,Delivery_Distance_km,Delivery_Time_min,Delivery_Cost,Net_Revenue,Profit,Payment_Mode,Rating,Order_Cancelled,Refund,Repeat_Customer
50929,10794,2025-12-01,Jaipur,Chinese,379,25,6.6,52,82.64,28.23,-54.41,Card,4,No,No,Yes
50930,10271,2025-11-06,Hyderabad,Fast Food,436,25,11.1,54,119.86,41.92,-77.94,UPI,3,No,No,Yes
50931,10179,2025-05-15,Jaipur,South Indian,300,40,2.5,34,41.93,-34.0,-75.93,COD,1,Yes,Yes,No
50932,11142,2025-05-15,Delhi,Healthy,269,0,3.5,33,53.9,80.18,26.28,UPI,4,No,No,Yes
50933,10231,2025-09-26,Pune,North Indian,462,40,9.9,63,111.78,-28.16,-139.94,Wallet,1,Yes,No,No
50934,11133,2025-11-21,Pune,Desserts,320,5,8.3,46,86.19,104.2,18.01,Wallet,2,No,Yes,No
50935,11282,2025-07-05,Lucknow,Chinese,461,15,10.1,65,135.3,87.27,-48.03,Card,3,No,No,Yes
50936,10982,2025-11-11,Lucknow,North Indian,573,10,1.3,27,30.66,88.76,58.1,Card,1,Yes,No,No
50937,11583,2025-11-25,Bangalore,Pizza,676,10,4.6,40,52.83,108.72,55.89,Card,4,No,No,Yes
50938,10962,2025-06-22,Bangalore,North Indian,560,10,3.7,29,55.28,89.4,34.12,Card,4,No,No,No
50939,11160,2025-04-08,Delhi,Fast Food,191,10,6.5,32,75.48,61.92,-13.56,COD,4,No,No,No
50940,10390,2025-12-18,Pune,Chinese,335,20,3.7,42,63.58,28.9,-34.68,COD,4,No,No,No
50941,10375,2025-11-28,Kolkata,Fast Food,420,15,2.4,28,44.51,49.4,4.89,Wallet,1,Yes,Yes,No
50942,10007,2025-02-04,Mumbai,Healthy,336,20,7.5,41,92.58,51.72,-40.86,UPI,4,No,No,No
50943,10976,2025-08-12,Delhi,Biryani,514,0,6.1,45,72.13,149.68,77.55,Wallet,5,No,No,No
50944,10420,2025-01-21,Jaipur,North Indian,456,10,7.3,48,90.61,98.52,7.91,Card,2,No,No,No
50945,10311,2025-01-12,Hyderabad,Fast Food,505,10,6.0,28,55.39,96.6,41.21,Wallet,5,No,No,Yes
50946,10256,2025-02-18,Mumbai,Fast Food,460,40,5.4,34,63.05,-50.4,-113.45,Wallet,5,No,No,No
50947,10438,2025-04-29,Bangalore,Biryani,304,15,4.6,29,51.97,48.88,-3.09,COD,5,No,No,Yes
50948,10660,2025-01-11,Hyderabad,South Indian,152,25,6.9,34,67.32,36.84,-30.48,Wallet,4,No,No,Yes
50949,10562,2025-05-08,Pune,Desserts,404,25,1.8,17,31.59,7.88,-23.71,COD,4,No,No,No
50950,10781,2025-01-11,Hyderabad,Chinese,334,10,6.0,27,84.79,76.08,-8.71,Card,5,No,No,Yes
50951,10075,2025-07-15,Delhi,Chinese,491,25,9.5,54,111.23,40.27,-70.96,COD,2,No,No,No
50952,10381,2025-04-28,Delhi,Pizza,610,20,9.5,58,100.07,67.2,-32.87,Wallet,1,No,No,No
50953,10344,2025-05-01,Bangalore,Healthy,363,10,4.5,32,47.29,70.56,23.27,Card,4,No,No,Yes
50954,10504,2025-01-05,Mumbai,Pizza,719,40,4.6,35,59.12,-101.82,-160.94,COD,4,No,No,No
50955,11176,2025-05-23,Delhi,Fast Food,141,20,4.3,49,72.09,28.62,-43.47,Wallet,3,No,No,No
50956,11128,2025-10-05,Pune,Desserts,283,30,2.0,15,30.76,-2.64,-33.4,Wallet,5,No,No,Yes
50957,10259,2025-01-19,Mumbai,North Indian,518,15,3.9,28,56.01,59.66,3.65,Card,4,No,No,Yes
50958,10922,2025-10-30,Kolkata,Chinese,284,0,4.0,39,63.05,86.48,23.43,Wallet,4,No,No,No
50959,10268,2025-08-01,Lucknow,Pizza,644,15,7.2,48,100.08,88.28,-11.8,Wallet,2,No,No,No
50960,10083,2025-09-03,Bangalore,Fast Food,431,25,9.0,42,94.87,41.07,-53.8,COD,4,No,No,Yes
50961,11636,2025-11-10,Delhi,South Indian,314,5,5.0,28,62.56,83.38,20.82,UPI,5,No,Yes,No
50962,10315,2025-07-13,Mumbai,Chinese,204,25,4.8,37,68.95,22.68,-46.27,Card,3,No,No,Yes
50963,10399,2025-08-03,Hyderabad,Fast Food,253,10,5.8,39,68.98,65.16,-3.82,UPI,3,No,No,No
50964,10449,2025-08-28,Jaipur,Pizza,472,30,4.7,42,72.98,-9.56,-82.54,COD,5,No,No,Yes
50965,11294,2025-12-07,Mumbai,Biryani,261,10,3.7,22,41.46,53.52,12.06,COD,5,No,Yes,Yes
50966,11022,2025-07-27,Bangalore,North Indian,369,20,5.8,39,65.02,42.18,-22.84,COD,3,No,No,Yes
50967,10846,2025-07-24,Delhi,Fast Food,341,40,6.4,44,80.56,-22.98,-103.54,Wallet,5,No,No,Yes
50968,10063,2025-06-20,Lucknow,Biryani,645,50,5.6,44,68.34,-147.0,-215.34,Card,4,No,No,Yes
50969,11225,2025-06-17,Hyderabad,Desserts,276,5,6.0,26,73.47,82.92,9.45,UPI,5,No,No,Yes
50970,10005,2025-08-30,Bangalore,Biryani,409,30,7.4,38,87.33,11.68,-75.65,UPI,1,Yes,No,Yes
50971,10081,2025-11-11,Bangalore,Healthy,162,15,6.4,36,76.68,49.74,-26.94,Wallet,4,No,No,Yes
50972,11242,2025-05-14,Bangalore,Chinese,347,10,2.5,21,44.7,61.64,16.94,COD,5,No,No,No
50973,10602,2025-12-01,Pune,Fast Food,234,10,5.8,37,71.9,62.88,-9.02,UPI,3,No,No,No
50974,10303,2025-02-25,Lucknow,Biryani,331,10,4.9,47,77.56,69.12,-8.44,COD,3,No,No,No
50975,11453,2025-04-18,Jaipur,South Indian,362,0,3.7,43,46.33,101.84,55.51,COD,4,No,No,No
50976,10921,2025-03-10,Kolkata,Chinese,204,25,4.3,41,56.36,19.68,-36.68,COD,3,No,No,Yes
50977,10304,2025-01-22,Jaipur,Pizza,352,25,0.8,26,33.93,9.44,-24.49,UPI,5,No,No,Yes
50978,10215,2025-09-05,Kolkata,Healthy,449,30,5.6,42,64.71,-2.32,-67.03,Card,4,No,No,No
50979,10891,2025-01-21,Delhi,Chinese,320,0,2.5,26,46.97,90.4,43.43,Wallet,5,No,No,No
50980,11247,2025-10-20,Mumbai,Fast Food,245,20,3.1,31,46.47,24.9,-21.57,UPI,4,No,No,Yes
50981,10455,2025-08-19,Mumbai,Biryani,432,20,6.1,52,73.25,45.24,-28.01,COD,2,Yes,No,No
50982,11575,2025-11-04,Pune,North Indian,384,25,2.7,41,35.05,8.48,-26.57,UPI,3,No,No,No
50983,11404,2025-08-08,Bangalore,South Indian,272,25,5.6,31,74.23,25.44,-48.79,Card,5,No,No,Yes
50984,10741,2025-02-19,Kolkata,Pizza,517,0,8.7,59,111.8,165.94,54.14,COD,1,No,No,No
50985,10367,2025-02-28,Kolkata,Fast Food,309,20,0.8,17,29.14,26.18,-2.96,Card,4,No,No,Yes
50986,11117,2025-05-09,Pune,Desserts,120,50,0.8,24,33.46,-13.6,-47.06,COD,4,No,No,No
50987,10062,2025-06-24,Jaipur,Chinese,442,15,1.4,37,42.77,50.94,8.17,Card,4,No,No,No
50988,11346,2025-09-11,Hyderabad,Fast Food,404,0,4.2,36,62.83,114.08,51.25,UPI,1,Yes,No,No
50989,10646,2025-08-26,Bangalore,Desserts,170,5,2.8,12,43.83,48.9,5.07,COD,5,No,No,Yes
50990,10504,2025-06-09,Hyderabad,Fast Food,322,25,6.3,49,81.74,28.14,-53.6,UPI,2,No,No,No
50991,11088,2025-07-06,Bangalore,Fast Food,332,10,5.0,28,45.78,69.84,24.06,UPI,5,No,No,Yes
50992,10542,2025-06-20,Mumbai,Biryani,352,10,8.7,50,89.04,94.44,5.4,COD,3,No,Yes,No
50993,11132,2025-12-03,Mumbai,Desserts,218,15,5.2,29,56.36,46.46,-9.9,UPI,5,No,No,Yes
50994,10977,2025-01-22,Delhi,Fast Food,287,20,3.5,31,45.46,26.74,-18.72,UPI,5,No,No,No
50995,10964,2025-04-22,Pune,Biryani,216,10,4.9,33,64.54,55.32,-9.22,Wallet,5,No,No,No
50996,11122,2025-05-02,Bangalore,Pizza,457,10,4.4,28,60.28,81.24,20.96,UPI,4,No,No,No
50997,11448,2025-08-04,Mumbai,South Indian,280,25,6.3,33,60.69,29.4,-31.29,UPI,5,No,No,Yes
50998,10473,2025-05-08,Kolkata,Chinese,306,50,4.7,32,52.66,-57.48,-110.14,Card,4,No,No,Yes
50999,10916,2025-03-15,Bangalore,South Indian,353,15,6.8,31,72.34,65.51,-6.83,Card,4,No,No,Yes
51000,11364,2025-12-06,Mumbai,North Indian,484,0,10.8,56,120.32,161.48,41.16,Card,2,No,No,No
51001,10581,2025-05-24,Bangalore,Chinese,391,10,10.8,52,122.93,101.92,-21.01,Wallet,4,No,No,Yes
51002,10452,2025-08-13,Jaipur,Biryani,546,40,5.5,34,62.26,-65.28,-127.54,COD,1,Yes,No,No
51003,11349,2025-09-22,Kolkata,Chinese,378,10,8.2,49,108.58,94.56,-14.02,Card,3,No,No,No
51004,11286,2025-09-12,Lucknow,Biryani,394,20,7.2,54,92.94,51.08,-41.86,COD,1,Yes,Yes,No
51005,11426,2025-05-20,Hyderabad,South Indian,120,15,2.4,21,46.71,28.4,-18.31,Card,5,No,No,Yes
51006,11091,2025-06-20,Hyderabad,Fast Food,245,40,1.9,27,50.2,-24.1,-74.3,Wallet,5,No,No,Yes
51007,11472,2025-03-11,Mumbai,Pizza,541,5,11.4,58,137.36,146.97,9.61,UPI,1,No,No,Yes
51008,10192,2025-05-09,Kolkata,North Indian,315,20,11.9,59,123.83,61.3,-62.53,Wallet,2,Yes,No,No
51009,10678,2025-02-21,Bangalore,North Indian,409,10,6.9,36,80.66,90.48,9.82,UPI,3,No,Yes,No
51010,11367,2025-05-21,Mumbai,Chinese,393,30,5.3,38,69.99,0.36,-69.63,Card,4,No,No,Yes
51011,10751,2025-11-18,Kolkata,Chinese,259,30,6.4,49,88.34,17.68,-70.66,Wallet,2,No,Yes,No
51012,10223,2025-02-13,Kolkata,Pizza,563,30,5.8,47,84.74,-10.24,-94.98,COD,4,No,No,No
51013,10928,2025-03-22,Kolkata,North Indian,385,5,4.3,43,54.95,91.25,36.3,UPI,5,No,No,No
51014,10402,2025-07-27,Mumbai,Chinese,370,30,4.2,34,55.16,-4.4,-59.56,Wallet,5,No,No,Yes
51015,11331,2025-10-25,Pune,Chinese,382,30,6.6,44,81.86,9.04,-72.82,UPI,3,No,No,No
51016,10695,2025-09-26,Hyderabad,Pizza,571,15,4.6,43,59.87,67.57,7.7,Wallet,4,No,No,Yes
51017,10147,2025-08-05,Pune,North Indian,353,10,5.0,41,63.49,72.36,8.87,UPI,5,No,No,Yes
51018,10172,2025-06-15,Bangalore,Chinese,325,15,4.6,34,49.42,50.35,0.93,UPI,4,No,No,Yes
51019,11473,2025-03-18,Lucknow,Fast Food,137,10,3.3,37,52.53,36.44,-16.09,COD,4,No,No,No
51020,11006,2025-09-25,Jaipur,Biryani,586,30,7.0,50,95.24,-4.88,-100.12,COD,2,No,No,Yes
51021,10504,2025-07-13,Delhi,Fast Food,411,15,3.4,26,45.52,49.17,3.65,UPI,4,No,No,Yes
51022,10750,2025-06-08,Kolkata,Chinese,382,20,4.7,44,66.91,35.84,-31.07,UPI,4,No,No,No
51023,11582,2025-11-16,Kolkata,Healthy,284,0,6.9,50,72.04,103.88,31.84,UPI,3,No,No,No
51024,10536,2025-11-17,Pune,Healthy,281,40,3.4,33,52.1,-30.18,-82.28,Card,5,No,No,Yes
51025,10318,2025-12-11,Bangalore,South Indian,217,20,3.8,21,40.58,27.14,-13.44,Card,4,No,No,Yes
51026,10755,2025-09-28,Delhi,Biryani,399,0,6.9,34,84.5,129.18,44.68,COD,5,No,No,Yes
51027,10087,2025-04-06,Delhi,Pizza,430,10,4.3,52,65.64,77.4,11.76,COD,1,Yes,Yes,No
51028,10596,2025-09-20,Hyderabad,Chinese,351,25,0.8,19,34.57,9.47,-25.1,Card,5,No,No,Yes
51029,10954,2025-11-09,Kolkata,Biryani,391,0,5.0,46,65.27,116.02,50.75,COD,3,No,No,Yes
51030,11203,2025-06-11,Jaipur,Biryani,222,0,4.6,43,56.22,76.44,20.22,Card,3,No,No,Yes
51031,10494,2025-10-31,Bangalore,South Indian,282,50,4.0,33,53.74,-54.96,-108.7,Wallet,4,No,No,No
51032,11554,2025-06-17,Lucknow,Biryani,366,25,9.6,61,117.26,44.02,-73.24,UPI,1,No,No,No
51033,10686,2025-08-01,Bangalore,Biryani,276,15,0.9,13,30.64,39.32,8.68,Wallet,5,No,No,Yes
51034,10007,2025-11-14,Pune,Fast Food,245,0,3.6,24,41.28,75.5,34.22,COD,5,No,No,Yes
51035,10463,2025-04-29,Delhi,North Indian,325,15,6.8,48,94.55,63.55,-31.0,Wallet,3,No,No,Yes
51036,10564,2025-06-21,Mumbai,Biryani,449,25,5.2,43,74.53,17.73,-56.8,COD,4,No,Yes,Yes
51037,10487,2025-09-10,Lucknow,Fast Food,271,0,8.9,55,99.37,113.02,13.65,UPI,4,No,No,No
51038,11066,2025-04-15,Delhi,Fast Food,183,15,1.9,24,33.75,32.81,-0.94,COD,5,No,No,No
51039,10698,2025-07-02,Bangalore,Fast Food,273,20,2.9,14,44.85,25.46,-19.39,COD,4,No,No,Yes
51040,10595,2025-01-21,Bangalore,Fast Food,244,30,1.4,17,36.81,0.48,-36.33,Wallet,5,No,No,Yes
51041,10095,2025-04-19,Mumbai,Fast Food,274,15,5.1,30,51.29,49.78,-1.51,COD,5,No,No,Yes
51042,10586,2025-10-21,Mumbai,Biryani,410,5,12.3,61,126.7,124.7,-2.0,Wallet,2,No,No,No
51043,11599,2025-12-03,Mumbai,North Indian,358,25,2.7,35,41.34,9.26,-32.08,Wallet,5,No,No,Yes
51044,11305,2025-10-19,Mumbai,Fast Food,323,10,5.6,23,51.1,72.36,21.26,Card,4,No,No,Yes
51045,10603,2025-03-14,Kolkata,Fast Food,200,0,11.6,57,127.35,99.0,-28.35,Wallet,2,No,No,No
51046,10357,2025-04-21,Mumbai,Healthy,258,25,4.8,29,54.02,21.06,-32.96,UPI,4,No,No,No
51047,11677,2025-05-26,Kolkata,Desserts,192,5,9.9,50,100.71,87.64,-13.07,COD,4,No,No,Yes
51048,11116,2025-12-13,Bangalore,South Indian,357,10,7.6,29,67.41,88.44,21.03,Card,5,No,No,Yes
51049,11570,2025-04-08,Kolkata,Fast Food,523,30,2.5,32,33.79,-21.84,-55.63,COD,5,No,No,No
51050,11283,2025-01-21,Jaipur,Desserts,407,20,11.8,51,115.9,63.14,-52.76,Wallet,2,No,No,No
51051,11032,2025-04-14,Bangalore,South Indian,188,30,6.0,35,67.77,20.96,-46.81,UPI,4,No,No,Yes
51052,11511,2025-06-14,Bangalore,Fast Food,449,20,6.6,30,74.01,48.58,-25.43,UPI,4,No,No,Yes
51053,11015,2025-08-14,Delhi,Pizza,668,5,7.1,38,85.92,156.16,70.24,UPI,4,No,No,Yes
51054,11528,2025-09-09,Pune,Chinese,243,20,9.8,56,113.33,59.86,-53.47,COD,3,No,Yes,No
51055,10138,2025-04-10,Mumbai,Fast Food,341,15,6.2,40,71.01,61.07,-9.94,Wallet,4,No,No,No
51056,10022,2025-04-15,Jaipur,Desserts,293,0,5.7,50,85.83,98.66,12.83,Wallet,3,No,No,Yes
51057,11119,2025-10-21,Lucknow,Fast Food,421,20,6.1,44,84.63,45.02,-39.61,Wallet,4,No,No,Yes
51058,10603,2025-09-19,Bangalore,Chinese,397,25,10.8,55,114.86,43.09,-71.77,Wallet,4,No,No,No
51059,11367,2025-09-20,Bangalore,Pizza,525,15,6.6,45,72.66,76.35,3.69,Wallet,3,No,No,No
51060,10352,2025-10-21,Hyderabad,Chinese,369,10,1.5,17,39.12,64.28,25.16,Card,5,No,No,No
51061,11114,2025-12-15,Lucknow,Fast Food,431,25,3.6,29,49.49,8.67,-40.82,UPI,4,No,No,No
51062,10929,2025-09-02,Pune,Fast Food,279,25,6.8,49,95.48,32.43,-63.05,Card,3,No,Yes,Yes
51063,10370,2025-04-25,Pune,Fast Food,598,20,9.1,56,109.74,66.56,-43.18,Card,2,No,No,No
51064,11501,2025-02-07,Hyderabad,Chinese,636,20,8.2,58,101.92,61.92,-40.0,Card,2,No,No,No
51065,10881,2025-11-16,Hyderabad,Pizza,514,40,4.8,47,70.28,-63.72,-134.0,Wallet,2,Yes,No,No
51066,11473,2025-11-03,Pune,Pizza,489,20,8.5,59,99.45,60.78,-38.67,Wallet,1,No,Yes,No
51067,11660,2025-01-19,Pune,Fast Food,364,15,4.3,32,57.19,51.28,-5.91,COD,4,No,No,No
51068,10780,2025-02-09,Lucknow,Biryani,206,20,0.9,31,31.4,24.12,-7.28,Card,5,No,No,No
51069,10266,2025-06-13,Hyderabad,Pizza,518,10,5.8,39,68.02,96.96,28.94,COD,3,No,No,Yes
51070,10062,2025-12-06,Jaipur,Fast Food,306,25,7.5,49,90.11,35.82,-54.29,COD,3,No,No,No
51071,10768,2025-05-18,Mumbai,Healthy,481,15,2.8,29,37.64,53.67,16.03,COD,4,No,No,Yes
51072,11617,2025-07-20,Kolkata,Pizza,469,20,7.9,59,107.15,56.78,-50.37,COD,3,No,No,Yes
51073,11480,2025-09-05,Bangalore,Healthy,575,40,0.8,20,38.61,-83.5,-122.11,UPI,5,No,No,Yes
51074,11147,2025-12-30,Delhi,Fast Food,271,15,7.7,47,85.54,65.17,-20.37,COD,3,No,No,Yes
51075,10460,2025-01-04,Mumbai,South Indian,392,20,7.7,43,85.42,54.04,-31.38,COD,3,No,No,No
51076,11192,2025-05-01,Mumbai,Biryani,355,10,6.0,35,68.79,78.6,9.81,Card,5,No,No,Yes
51077,11675,2025-08-03,Delhi,Desserts,237,30,3.5,43,60.49,2.04,-58.45,UPI,4,No,No,No
51078,10581,2025-02-14,Bangalore,Fast Food,350,5,2.1,16,33.43,79.5,46.07,COD,4,No,No,Yes
51079,10740,2025-03-08,Mumbai,North Indian,383,40,1.5,32,29.71,-48.94,-78.65,Wallet,4,No,No,No
51080,11623,2025-08-19,Hyderabad,Pizza,474,20,6.0,58,86.14,45.48,-40.66,COD,2,No,No,No
51081,11632,2025-06-12,Kolkata,Desserts,376,20,4.6,38,61.18,35.12,-26.06,UPI,3,No,No,No
51082,10081,2025-01-22,Bangalore,Fast Food,197,0,3.2,26,56.01,63.34,7.33,COD,4,No,No,Yes
51083,10142,2025-04-17,Bangalore,Fast Food,325,20,6.7,38,77.88,46.7,-31.18,Wallet,4,No,No,Yes
51084,10296,2025-09-13,Lucknow,South Indian,235,30,7.4,49,84.38,25.6,-58.78,Card,2,No,No,No
51085,10756,2025-05-28,Mumbai,Healthy,357,20,1.1,25,25,27.14,2.14,UPI,4,No,No,Yes
51086,11284,2025-06-06,Pune,Biryani,191,15,4.8,36,59.21,42.17,-17.04,Wallet,4,No,No,No
51087,11063,2025-12-28,Bangalore,Fast Food,120,10,6.3,35,62.6,52.2,-10.4,UPI,4,No,No,No
51088,10667,2025-03-14,Hyderabad,North Indian,288,40,5.7,32,61.0,-17.64,-78.64,UPI,4,No,No,No
51089,11322,2025-08-29,Bangalore,Fast Food,426,10,5.7,26,61.1,85.32,24.22,Card,4,No,No,Yes
51090,11181,2025-10-18,Jaipur,Pizza,555,15,4.0,39,67.75,62.85,-4.9,Card,2,Yes,Yes,No
51091,10666,2025-12-01,Delhi,Healthy,180,10,6.3,45,76.21,59.4,-16.81,Wallet,4,No,No,No
51092,10449,2025-03-24,Kolkata,Pizza,468,10,8.0,58,91.48,104.16,12.68,Wallet,1,No,No,No
51093,10006,2025-04-06,Hyderabad,Fast Food,393,20,6.3,41,59.29,45.66,-13.63,Card,4,No,No,No
51094,11187,2025-10-13,Lucknow,North Indian,469,50,5.6,52,84.29,-97.72,-182.01,UPI,2,No,No,No
51095,10092,2025-05-16,Kolkata,North Indian,294,20,6.5,51,79.47,44.88,-34.59,COD,3,No,No,No
51096,10379,2025-05-02,Pune,Fast Food,388,50,9.3,51,101.48,-53.64,-155.12,COD,4,No,No,No
51097,10225,2025-08-24,Bangalore,Desserts,314,40,6.0,33,65.89,-20.52,-86.41,COD,5,No,No,No
51098,11360,2025-01-13,Bangalore,Pizza,738,0,4.4,41,46.58,188.76,142.18,Wallet,3,No,No,No
51099,10191,2025-11-08,Lucknow,Biryani,438,10,6.5,59,99.56,91.56,-8.0,UPI,2,No,No,No
51100,10236,2025-11-07,Kolkata,South Indian,351,40,6.9,52,91.57,-21.78,-113.35,Wallet,1,Yes,Yes,No
51101,10510,2025-04-12,Lucknow,Chinese,449,15,5.6,47,75.91,65.03,-10.88,UPI,3,No,No,Yes
51102,10307,2025-05-25,Bangalore,Biryani,439,20,8.1,55,94.21,57.38,-36.83,Wallet,2,No,No,No
51103,10264,2025-01-09,Kolkata,North Indian,349,25,4.5,42,59.86,16.53,-43.33,COD,5,No,No,Yes
51104,10263,2025-12-22,Hyderabad,Chinese,281,5,5.5,45,87.5,80.77,-6.73,Card,4,No,No,No
51105,10435,2025-01-14,Mumbai,Biryani,355,15,5.1,40,65.94,55.45,-10.49,Card,4,No,No,Yes
51106,11227,2025-11-14,Bangalore,Chinese,333,0,7.6,42,88.91,118.86,29.95,COD,5,No,No,Yes
51107,10325,2025-12-17,Pune,Biryani,209,0,8.8,45,108.51,98.78,-9.73,Wallet,5,No,No,Yes
51108,11612,2025-06-07,Pune,Fast Food,207,10,1.8,35,25,44.84,19.84,Wallet,4,No,No,No
51109,10890,2025-01-02,Bangalore,North Indian,254,0,5.7,49,79.92,90.08,10.16,UPI,2,No,No,Yes
51110,11002,2025-03-24,Delhi,Biryani,424,15,6.2,49,86.96,66.88,-20.08,UPI,3,No,Yes,Yes
51111,10401,2025-09-18,Bangalore,Fast Food,432,0,5.3,44,74.03,126.84,52.81,Wallet,3,No,No,Yes
51112,10359,2025-02-28,Pune,Biryani,392,20,3.9,34,57.07,31.24,-25.83,UPI,4,No,No,Yes
51113,10684,2025-04-12,Lucknow,Chinese,211,30,5.7,60,81.31,17.32,-63.99,COD,2,No,No,Yes
51114,11199,2025-02-02,Hyderabad,Desserts,131,15,13.4,56,144.12,64.17,-79.95,UPI,2,No,No,No
51115,10916,2025-10-29,Delhi,North Indian,434,10,5.7,41,82.07,86.28,4.21,COD,4,No,No,No
51116,11176,2025-01-02,Mumbai,South Indian,187,10,4.7,30,56.02,50.64,-5.38,Wallet,5,No,No,Yes
51117,11605,2025-11-07,Hyderabad,North Indian,489,15,5.3,44,74.82,66.03,-8.79,UPI,3,No,No,No
51118,10305,2025-04-21,Delhi,Healthy,403,30,2.2,28,31.02,-12.24,-43.26,COD,5,No,No,Yes
51119,11194,2025-10-19,Jaipur,Healthy,396,40,4.8,46,74.3,-42.48,-116.78,Wallet,2,No,No,No
51120,11679,2025-10-04,Jaipur,Biryani,532,20,1.5,29,25.71,30.64,4.93,UPI,5,No,No,Yes
51121,10482,2025-07-09,Pune,Chinese,295,30,2.4,27,41.25,-3.6,-44.85,COD,5,No,No,No
51122,11355,2025-09-18,Bangalore,Chinese,419,10,7.8,38,82.29,97.08,14.79,Card,5,No,No,Yes
51123,11170,2025-08-14,Lucknow,Fast Food,253,20,8.6,50,103.0,56.66,-46.34,UPI,2,No,No,No
51124,10614,2025-11-01,Delhi,Chinese,136,15,2.6,31,36.43,29.52,-6.91,Wallet,5,No,No,Yes
51125,11488,2025-07-20,Hyderabad,Healthy,336,10,7.6,42,82.62,85.92,3.3,UPI,3,No,No,No
51126,10727,2025-08-07,Bangalore,Desserts,196,40,4.3,24,45.91,-9.48,-55.39,Wallet,4,No,No,No
51127,10373,2025-05-30,Pune,Desserts,173,20,8.4,43,95.73,53.86,-41.87,COD,3,No,No,No
51128,10311,2025-02-03,Delhi,Biryani,512,40,4.0,32,49.48,-68.16,-117.64,Card,5,No,No,Yes
51129,10545,2025-10-01,Delhi,South Indian,311,50,5.3,32,64.2,-55.28,-119.48,UPI,5,No,No,Yes
51130,11277,2025-02-02,Bangalore,Biryani,419,50,6.3,39,83.15,-79.52,-162.67,Card,3,No,No,No
51131,11464,2025-07-28,Bangalore,Pizza,290,50,4.3,39,59.31,-55.4,-114.71,UPI,4,No,No,No
51132,10340,2025-07-04,Jaipur,Pizza,578,0,4.8,47,70.41,155.96,85.55,Wallet,2,No,No,No
51133,10130,2025-08-29,Kolkata,North Indian,353,5,8.4,52,108.99,110.41,1.42,UPI,3,No,No,No
51134,10821,2025-08-25,Kolkata,Biryani,537,30,4.9,46,71.71,-13.56,-85.27,COD,3,No,No,Yes
51135,11119,2025-08-05,Hyderabad,North Indian,371,15,5.8,37,62.19,60.77,-1.42,UPI,4,No,No,No
51136,10671,2025-06-24,Hyderabad,Healthy,356,5,5.4,35,59.92,92.92,33.0,Wallet,5,No,No,Yes
51137,11423,2025-01-23,Delhi,Biryani,499,20,12.7,65,131.66,64.98,-66.68,Card,1,Yes,Yes,No
51138,10205,2025-09-21,Hyderabad,Fast Food,247,20,8.6,38,83.62,56.54,-27.08,Wallet,3,No,No,Yes
51139,10769,2025-12-16,Jaipur,Chinese,219,15,5.0,54,80.42,45.33,-35.09,Wallet,3,No,Yes,No
51140,10746,2025-09-08,Kolkata,Fast Food,220,10,7.5,45,91.74,71.4,-20.34,COD,3,No,No,Yes
51141,10529,2025-07-27,Jaipur,Chinese,304,25,6.1,53,86.3,27.48,-58.82,Wallet,2,No,No,Yes
51142,10329,2025-04-06,Bangalore,Biryani,589,50,6.8,32,74.39,-124.12,-198.51,UPI,4,No,No,Yes
51143,10213,2025-02-10,Bangalore,South Indian,342,20,7.0,44,80.27,48.84,-31.43,UPI,3,No,No,No
51144,10222,2025-08-31,Hyderabad,Healthy,405,5,2.5,36,46.03,88.85,42.82,COD,5,No,No,No
51145,10914,2025-03-11,Lucknow,Fast Food,375,0,5.1,42,50.95,113.1,62.15,Wallet,1,Yes,No,No
51146,10701,2025-04-27,Delhi,South Indian,120,15,4.6,26,66.95,36.0,-30.95,Card,5,No,No,Yes
51147,10253,2025-12-10,Hyderabad,Chinese,355,25,0.8,26,27.33,9.35,-17.98,Wallet,4,No,No,Yes
51148,10694,2025-03-16,Jaipur,Desserts,277,40,6.3,49,81.3,-12.06,-93.36,UPI,3,No,No,No
51149,10924,2025-08-13,Jaipur,Fast Food,466,25,6.1,47,82.24,22.62,-59.62,UPI,3,No,No,No
51150,10973,2025-07-01,Pune,South Indian,359,15,9.3,50,107.29,80.13,-27.16,Card,2,No,No,No
51151,10666,2025-10-07,Hyderabad,Biryani,364,40,4.0,49,65.63,-41.52,-107.15,Wallet,3,No,No,No
51152,10903,2025-08-31,Hyderabad,North Indian,497,10,7.4,46,97.82,104.04,6.22,COD,2,No,No,No
51153,11410,2025-02-03,Delhi,South Indian,339,20,1.4,15,25,26.78,1.78,Wallet,5,No,No,Yes
51154,11029,2025-09-20,Pune,Desserts,120,15,4.8,28,53.66,37.2,-16.46,COD,5,No,No,Yes
51155,10986,2025-10-24,Pune,Desserts,378,10,8.7,48,111.64,97.56,-14.08,COD,3,No,No,No
51156,10359,2025-05-18,Bangalore,Pizza,492,20,3.7,34,62.13,32.04,-30.09,UPI,5,No,No,Yes
51157,10803,2025-03-22,Lucknow,North Indian,436,0,8.0,44,82.61,143.92,61.31,Card,5,No,No,Yes
51158,10360,2025-01-02,Bangalore,South Indian,357,40,3.3,16,46.26,-44.26,-90.52,Wallet,5,No,No,Yes
51159,10250,2025-01-06,Hyderabad,Chinese,460,0,6.0,39,55.84,137.2,81.36,UPI,3,No,No,No
